job_title,company_name,location,city,experience,salary,skills,job_description,job_domain,job_type,date_posted,source_portal,experience_years,salary_annual_inr
Figma Design Intern,ByteForge Studio,"Surat, Gujarat, India (Work From Office)",Surat,Fresher / 0-1 years,Unpaid / Certificate Only,"Figma, Prototyping, Wireframing","Apply for Figma Design Intern at our Surat company! Work on projects using Figma, Prototyping, Wireframing. Duration: 3 Months. Stipend provided.",UI / UX Design,Internship,2026-03-17,Internshala,0.0,
Web Development Intern,Nexus IT Hub,"Surat, Gujarat, India (Hybrid)",Surat,Fresher / 0-1 years,"₹16,000/month","React, HTML, CSS, JavaScript, Git","Apply for Web Development Intern at our Surat company! Work on projects using React, HTML, CSS. Duration: 3 Months. Stipend provided.",Web Development,Part-time,2026-03-02,Internshala,0.0,
Data Science Trainee,Growthify Digital,"Surat, Gujarat, India (Hybrid)",Surat,Fresher / 0-1 years,"₹6,000/month (Stipend)","Python, TensorFlow, Keras, Pandas","We are looking for a passionate Data Science Trainee in Surat. Great opportunity for students to gain hands-on experience with Python, TensorFlow, Keras. Certificate provided.",Data Science,Internship,2026-01-22,Internshala,0.0,
Product Design Intern,AppBrew Technologies,"Surat, Gujarat, India (Hybrid)",Surat,Fresher / 0-1 years,"₹12,000/month (Stipend)","Figma, Adobe XD, Canva","Join our startup as Product Design Intern and learn Figma, Adobe XD, Canva from industry experts in Surat. Friendly culture, mentorship, hands-on experience.",UI / UX Design,Internship,2026-02-27,Internshala,0.0,
HTML/CSS Developer Intern,Clickable Technologies,"Surat, Gujarat, India (Work From Home)",Surat,Fresher / 0-1 years,"₹8,000/month","React, HTML, CSS, JavaScript, Git","We are looking for a passionate HTML/CSS Developer Intern in Surat. Great opportunity for students to gain hands-on experience with React, HTML, CSS. Certificate provided.",Web Development,Part-time,2026-02-01,Internshala,0.0,
Frontend Development Intern,ByteForge Studio,"Surat, Gujarat, India (Work From Office)",Surat,Fresher / 0-1 years,Unpaid / Certificate Only,"HTML, CSS, JavaScript, Bootstrap","Exciting 3 Months internship at our Surat office! Learn HTML, CSS, JavaScript on real projects. PPO for outstanding performers.",Web Development,Internship,2026-02-16,Internshala,0.0,
Junior Software Engineer,AppBrew Technologies,"Surat, Gujarat, India (Hybrid)",Surat,Fresher / 0-1 years,"₹15,500/month","Python, Flask, SQLite, REST API","Join our startup as Junior Software Engineer and learn Python, Flask, SQLite from industry experts in Surat. Friendly culture, mentorship, hands-on experience.",Software Development,Part-time,2026-02-20,Internshala,0.0,
Machine Learning Intern,DigiGrowth Solutions,"Surat, Gujarat, India (Work From Home)",Surat,1-3 years,"₹35,000/month","Python, Machine Learning, scikit-learn, Pandas","Exciting 2 Months internship at our Surat office! Learn Python, Machine Learning, scikit-learn on real projects. PPO for outstanding performers.",Artificial Intelligence / Machine Learning,Full-time,2026-03-20,Internshala,1.0,
Junior Web Developer,InnovateX Surat,"Surat, Gujarat, India (Work From Home)",Surat,Fresher / 0-1 years,"₹11,000/month (Stipend)","PHP, MySQL, HTML, CSS, JavaScript","We are looking for a passionate Junior Web Developer in Surat. Great opportunity for students to gain hands-on experience with PHP, MySQL, HTML. Certificate provided.",Web Development,Internship,2026-01-30,Internshala,0.0,
Test Engineer Trainee,DigiGrowth Solutions,"Surat, Gujarat, India (Hybrid)",Surat,Fresher / 0-1 years,"₹47,000/month","Manual Testing, JIRA, Test Cases","Exciting 2 Months internship at our Surat office! Learn Manual Testing, JIRA, Test Cases on real projects. PPO for outstanding performers.",QA / Software Testing,Full-time,2026-03-10,Internshala,0.0,
Game Design Intern,InnovateX Surat,"Surat, Gujarat, India (Work From Office)",Surat,Fresher / 0-1 years,"₹10,500/month (Stipend)","Python, Pygame, Game Logic","Join our startup as Game Design Intern and learn Python, Pygame, Game Logic from industry experts in Surat. Friendly culture, mentorship, hands-on experience.",Game Development,Internship,2026-02-18,Internshala,0.0,
Frontend Development Intern,ClearCode Technologies,"Surat, Gujarat, India (Work From Home)",Surat,Fresher / 0-1 years,"₹17,500/month","PHP, MySQL, HTML, CSS, JavaScript","Join our startup as Frontend Development Intern and learn PHP, MySQL, HTML from industry experts in Surat. Friendly culture, mentorship, hands-on experience.",Web Development,Full-time,2026-01-27,Internshala,0.0,
DevOps Intern,PixelMind Technologies,"Surat, Gujarat, India (Work From Home)",Surat,Fresher / 0-1 years,Unpaid / Certificate Only,"Linux, Bash, Git, Docker Basics","We are looking for a passionate DevOps Intern in Surat. Great opportunity for students to gain hands-on experience with Linux, Bash, Git. Certificate provided.",DevOps,Internship,2026-03-22,Internshala,0.0,
NLP Intern,ByteForge Studio,"Surat, Gujarat, India (Work From Home)",Surat,Fresher / 0-1 years,"₹17,000/month (Stipend)","Python, TensorFlow, Keras, NumPy","Exciting 6 Months internship at our Surat office! Learn Python, TensorFlow, Keras on real projects. PPO for outstanding performers.",Artificial Intelligence / Machine Learning,Internship,2026-02-19,Internshala,0.0,
UI/UX Design Intern,AppBrew Technologies,"Surat, Gujarat, India (Work From Home)",Surat,Fresher / 0-1 years,"₹29,000/month","Figma, Prototyping, Wireframing","Join our startup as UI/UX Design Intern and learn Figma, Prototyping, Wireframing from industry experts in Surat. Friendly culture, mentorship, hands-on experience.",UI / UX Design,Full-time,2026-02-04,Internshala,0.0,
Junior Data Scientist,StartupNest Surat,"Surat, Gujarat, India (Work From Office)",Surat,Fresher / 0-1 years,"₹10,000/month (Stipend)","Python, scikit-learn, Jupyter Notebook","Exciting 12 Months internship at our Surat office! Learn Python, scikit-learn, Jupyter Notebook on real projects. PPO for outstanding performers.",Data Science,Internship,2026-02-21,Internshala,0.0,
AWS Cloud Intern,WebCraft Agency,"Surat, Gujarat, India (Work From Home)",Surat,Fresher / 0-1 years,Unpaid / Certificate Only,"AWS Basics, S3, EC2, IAM","Exciting 6 Months internship at our Surat office! Learn AWS Basics, S3, EC2 on real projects. PPO for outstanding performers.",Cloud Computing,Internship,2026-03-10,Internshala,0.0,
DevOps Intern,ClearCode Technologies,"Surat, Gujarat, India (Hybrid)",Surat,1-3 years,"₹49,000/month","Docker, Jenkins, Git, Linux","Join our startup as DevOps Intern and learn Docker, Jenkins, Git from industry experts in Surat. Friendly culture, mentorship, hands-on experience.",DevOps,Full-time,2026-01-23,Internshala,1.0,
Business Analyst Intern,ZeroToOne Labs,"Surat, Gujarat, India (Work From Office)",Surat,Fresher / 0-1 years,"₹19,500/month","Product Thinking, JIRA, Agile Basics","Exciting 1 Month internship at our Surat office! Learn Product Thinking, JIRA, Agile Basics on real projects. PPO for outstanding performers.",Product Management,Full-time,2026-02-13,Internshala,0.0,
Junior Software Engineer,ZeroToOne Labs,"Surat, Gujarat, India (Work From Home)",Surat,1-3 years,"₹33,500/month","Java, OOP, Data Structures, MySQL","We are looking for a passionate Junior Software Engineer in Surat. Great opportunity for students to gain hands-on experience with Java, OOP, Data Structures. Certificate provided.",Software Development,Full-time,2026-03-19,Internshala,1.0,
Test Engineer Trainee,InnovateX Surat,"Surat, Gujarat, India (Work From Office)",Surat,Fresher / 0-1 years,"₹14,500/month (Stipend)","Postman, API Testing, SQL","Apply for Test Engineer Trainee at our Surat company! Work on projects using Postman, API Testing, SQL. Duration: 2 Months. Stipend provided.",QA / Software Testing,Internship,2026-03-13,Internshala,0.0,
Flutter Development Intern,InnovateX Surat,"Surat, Gujarat, India (Work From Home)",Surat,Fresher / 0-1 years,"₹19,000/month (Stipend)","Flutter, Dart, Firebase","Exciting 12 Months internship at our Surat office! Learn Flutter, Dart, Firebase on real projects. PPO for outstanding performers.",Mobile App Development,Internship,2026-02-21,Internshala,0.0,
Python Developer Intern,AppBrew Technologies,"Surat, Gujarat, India (Hybrid)",Surat,Fresher / 0-1 years,"₹4,000/month (Stipend)","Python, Flask, SQLite, REST API","Join our startup as Python Developer Intern and learn Python, Flask, SQLite from industry experts in Surat. Friendly culture, mentorship, hands-on experience.",Software Development,Internship,2026-03-22,Internshala,0.0,
DevOps Intern,WebCraft Agency,"Surat, Gujarat, India (Work From Home)",Surat,Fresher / 0-1 years,"₹24,000/month","Docker, Jenkins, Git, Linux","Join our startup as DevOps Intern and learn Docker, Jenkins, Git from industry experts in Surat. Friendly culture, mentorship, hands-on experience.",DevOps,Full-time,2026-03-11,Internshala,0.0,
Web Development Intern,Growthify Digital,"Surat, Gujarat, India (Hybrid)",Surat,Fresher / 0-1 years,"₹19,500/month (Stipend)","HTML, CSS, JavaScript, Bootstrap","Apply for Web Development Intern at our Surat company! Work on projects using HTML, CSS, JavaScript. Duration: 6 Months. Stipend provided.",Web Development,Internship,2026-02-02,Internshala,0.0,
Test Engineer Trainee,Growthify Digital,"Surat, Gujarat, India (Work From Home)",Surat,Fresher / 0-1 years,"₹12,500/month","Postman, API Testing, SQL","Join our startup as Test Engineer Trainee and learn Postman, API Testing, SQL from industry experts in Surat. Friendly culture, mentorship, hands-on experience.",QA / Software Testing,Contract,2026-03-08,Internshala,0.0,
Android Development Intern,DigiGrowth Solutions,"Surat, Gujarat, India (Work From Office)",Surat,Fresher / 0-1 years,"₹31,000/month","React Native, JavaScript, Expo","Exciting 1 Month internship at our Surat office! Learn React Native, JavaScript, Expo on real projects. PPO for outstanding performers.",Mobile App Development,Full-time,2026-02-15,Internshala,0.0,
UI/UX Design Intern,DataHive Solutions,"Surat, Gujarat, India (Hybrid)",Surat,Fresher / 0-1 years,"₹5,000/month (Stipend)","Figma, Prototyping, Wireframing","We are looking for a passionate UI/UX Design Intern in Surat. Great opportunity for students to gain hands-on experience with Figma, Prototyping, Wireframing. Certificate provided.",UI / UX Design,Internship,2026-03-18,Internshala,0.0,
Mobile App Development Intern,WebCraft Agency,"Surat, Gujarat, India (Hybrid)",Surat,Fresher / 0-1 years,Unpaid / Certificate Only,"Android, Java, XML, Firebase","We are looking for a passionate Mobile App Development Intern in Surat. Great opportunity for students to gain hands-on experience with Android, Java, XML. Certificate provided.",Mobile App Development,Internship,2026-01-29,Internshala,0.0,
React Native Intern,TechSprint Labs,"Surat, Gujarat, India (Work From Home)",Surat,Fresher / 0-1 years,"₹18,000/month","Flutter, Dart, Firebase","Join our startup as React Native Intern and learn Flutter, Dart, Firebase from industry experts in Surat. Friendly culture, mentorship, hands-on experience.",Mobile App Development,Part-time,2026-02-21,Internshala,0.0,
WordPress Developer Intern,SmartDev Solutions,"Surat, Gujarat, India (Hybrid)",Surat,Fresher / 0-1 years,"₹10,500/month","PHP, MySQL, HTML, CSS, JavaScript","Exciting 12 Months internship at our Surat office! Learn PHP, MySQL, HTML on real projects. PPO for outstanding performers.",Web Development,Part-time,2026-03-14,Internshala,0.0,
React Native Intern,ByteForge Studio,"Surat, Gujarat, India (Work From Home)",Surat,1-3 years,Unpaid / Certificate Only,"Android, Java, XML, Firebase","We are looking for a passionate React Native Intern in Surat. Great opportunity for students to gain hands-on experience with Android, Java, XML. Certificate provided.",Mobile App Development,Full-time,2026-02-23,Internshala,1.0,
Data Science Trainee,CodeCraft Studio,"Surat, Gujarat, India (Work From Office)",Surat,Fresher / 0-1 years,"₹42,000/month","Python, TensorFlow, Keras, Pandas","Exciting 1 Month internship at our Surat office! Learn Python, TensorFlow, Keras on real projects. PPO for outstanding performers.",Data Science,Full-time,2026-03-19,Internshala,0.0,
Backend Development Intern,AppBrew Technologies,"Surat, Gujarat, India (Hybrid)",Surat,Fresher / 0-1 years,"₹15,500/month (Stipend)","Python, Flask, SQLite, REST API","Join our startup as Backend Development Intern and learn Python, Flask, SQLite from industry experts in Surat. Friendly culture, mentorship, hands-on experience.",Software Development,Internship,2026-02-07,Internshala,0.0,
HTML/CSS Developer Intern,CodeCraft Studio,"Surat, Gujarat, India (Work From Office)",Surat,1-3 years,Unpaid / Certificate Only,"Django, Python, HTML, CSS, SQLite","Join our startup as HTML/CSS Developer Intern and learn Django, Python, HTML from industry experts in Surat. Friendly culture, mentorship, hands-on experience.",Web Development,Full-time,2026-03-11,Internshala,1.0,
Software Development Intern,Growthify Digital,"Surat, Gujarat, India (Work From Office)",Surat,Fresher / 0-1 years,"₹8,000/month (Stipend)","Java, OOP, Data Structures, MySQL","We are looking for a passionate Software Development Intern in Surat. Great opportunity for students to gain hands-on experience with Java, OOP, Data Structures. Certificate provided.",Software Development,Internship,2026-03-19,Internshala,0.0,
Cloud Computing Intern,ZeroToOne Labs,"Surat, Gujarat, India (Work From Home)",Surat,Fresher / 0-1 years,"₹6,500/month","Azure Fundamentals, Cloud Concepts","Exciting 6 Months internship at our Surat office! Learn Azure Fundamentals, Cloud Concepts on real projects. PPO for outstanding performers.",Cloud Computing,Part-time,2026-01-27,Internshala,0.0,
Backend Development Intern,SkyNet Solutions,"Surat, Gujarat, India (Work From Office)",Surat,Fresher / 0-1 years,Unpaid / Certificate Only,"Python, Flask, SQLite, REST API","We are looking for a passionate Backend Development Intern in Surat. Great opportunity for students to gain hands-on experience with Python, Flask, SQLite. Certificate provided.",Software Development,Internship,2026-02-20,Internshala,0.0,
Business Analytics Intern,Growthify Digital,"Surat, Gujarat, India (Work From Home)",Surat,Fresher / 0-1 years,"₹18,000/month (Stipend)","Excel, Power BI, SQL","Exciting 6 Months internship at our Surat office! Learn Excel, Power BI, SQL on real projects. PPO for outstanding performers.",Data Analytics,Internship,2026-03-20,Internshala,0.0,
Technical Support Trainee,TechSprint Labs,"Surat, Gujarat, India (Work From Office)",Surat,Fresher / 0-1 years,Unpaid / Certificate Only,"Linux, Troubleshooting, MS Office","Join our startup as Technical Support Trainee and learn Linux, Troubleshooting, MS Office from industry experts in Surat. Friendly culture, mentorship, hands-on experience.",Technical Support / IT Operations,Part-time,2026-03-01,Internshala,0.0,
