job_title,company_name,location,city,experience,salary,skills,job_description,job_domain,job_type,date_posted,source_portal,experience_years,salary_annual_inr
React Developer,Infowind Technologies,"Surat, Gujarat, India",Surat,0-1 years,3.6-4.8 LPA,"Django, Python, PostgreSQL, React, REST API, Celery, Redis","We are seeking an experienced React Developer to join our Surat technology team. You will design, develop, and maintain scalable solutions using Django, Python, PostgreSQL. The ideal candidate brings strong problem-solving skills, clean coding practices, and experience working in an agile environment. Excellent communication and cross-team collaboration skills required.",Web Development,Full-time,2026-01-29,Naukri,0.0,420000.0
Lead Frontend Engineer,Softvan Pvt Ltd,"Surat, Gujarat, India",Surat,2-3 years,6.0-8.8 LPA,"Angular, TypeScript, Spring Boot, Java, MySQL, REST API","Exciting opportunity for a talented Lead Frontend Engineer at our Surat office. Working with Angular, TypeScript, Spring Boot, you will contribute to challenging projects across diverse industry verticals. We value innovation, ownership, and continuous learning. Strong analytical skills and attention to detail are essential for success in this role.",Web Development,Full-time,2026-02-12,Naukri,2.0,740000.0
Staff Engineer Web,Tatvasoft,"Surat, Gujarat, India",Surat,2-3 years,Not Disclosed,"React, Node.js, JavaScript, HTML, CSS, MongoDB, Express.js","We are looking for a passionate Staff Engineer Web with expertise in React, Node.js, JavaScript to strengthen our Surat-based engineering team. You will architect and implement robust solutions that scale. Strong understanding of software design patterns, distributed systems, and best practices in software development required.",Web Development,Full-time,2026-02-11,Naukri,2.0,
Senior Software Engineer,ValueSoft Technologies,"Surat, Gujarat, India",Surat,7-12 years,26.4-38.1 LPA,"Java, Quarkus, GraalVM, Kubernetes, Kafka, MongoDB, OpenAPI","Join our growing team as a Senior Software Engineer based in Surat. You will be responsible for building and maintaining high-quality software using Java, Quarkus, GraalVM. We offer a collaborative work environment, competitive compensation, and opportunities for professional growth. Experience with agile methodologies and CI/CD pipelines preferred.",Software Development,Full-time,2026-03-04,Naukri,7.0,3225000.0
SDET,IndiaNIC Infotech,"Surat, Gujarat, India",Surat,7-12 years,Not Disclosed,"Karate Framework, Java, API Testing, Performance, BDD, Cucumber","Join our growing team as a SDET based in Surat. You will be responsible for building and maintaining high-quality software using Karate Framework, Java, API Testing. We offer a collaborative work environment, competitive compensation, and opportunities for professional growth. Experience with agile methodologies and CI/CD pipelines preferred.",QA / Software Testing,Full-time,2026-03-12,Naukri,7.0,
Cloud Engineer,Mobisoft Infotech,"Surat, Gujarat, India",Surat,4-6 years,10.4-18.9 LPA,"GCP, BigQuery, GKE, Cloud Run, Pub/Sub, Terraform, Cloud SQL","Exciting opportunity for a talented Cloud Engineer at our Surat office. Working with GCP, BigQuery, GKE, you will contribute to challenging projects across diverse industry verticals. We value innovation, ownership, and continuous learning. Strong analytical skills and attention to detail are essential for success in this role.",Cloud Computing,Full-time,2026-03-02,Naukri,4.0,1464999.9999999998
Staff Software Engineer,IndiaNIC Infotech,"Surat, Gujarat, India",Surat,4-6 years,11.2-15.8 LPA,"Go, Microservices, Docker, PostgreSQL, gRPC, Kubernetes, Prometheus","Join our growing team as a Staff Software Engineer based in Surat. You will be responsible for building and maintaining high-quality software using Go, Microservices, Docker. We offer a collaborative work environment, competitive compensation, and opportunities for professional growth. Experience with agile methodologies and CI/CD pipelines preferred.",Software Development,Full-time,2026-03-04,Naukri,4.0,1350000.0
Staff Software Engineer,Softobiz Technologies,"Surat, Gujarat, India",Surat,6-8 years,15.2-25.5 LPA,"Kotlin, Spring Boot, Coroutines, gRPC, PostgreSQL, Docker, Kubernetes","Exciting opportunity for a talented Staff Software Engineer at our Surat office. Working with Kotlin, Spring Boot, Coroutines, you will contribute to challenging projects across diverse industry verticals. We value innovation, ownership, and continuous learning. Strong analytical skills and attention to detail are essential for success in this role.",Software Development,Part-time,2026-03-08,Naukri,6.0,2035000.0
Lead Engineer,Tata Consultancy Services,"Surat, Gujarat, India",Surat,5-7 years,19.0-22.8 LPA,"Java, Spring Boot, Microservices, REST API, MySQL, Docker, Kafka","Join our growing team as a Lead Engineer based in Surat. You will be responsible for building and maintaining high-quality software using Java, Spring Boot, Microservices. We offer a collaborative work environment, competitive compensation, and opportunities for professional growth. Experience with agile methodologies and CI/CD pipelines preferred.",Software Development,Full-time,2026-02-23,Naukri,5.0,2090000.0
Senior Full Stack Developer,Space-O Technologies,"Surat, Gujarat, India",Surat,4-6 years,10.5-15.7 LPA,"Vue.js, Laravel, PHP, MySQL, REST API, Docker, Redis","We are seeking an experienced Senior Full Stack Developer to join our Surat technology team. You will design, develop, and maintain scalable solutions using Vue.js, Laravel, PHP. The ideal candidate brings strong problem-solving skills, clean coding practices, and experience working in an agile environment. Excellent communication and cross-team collaboration skills required.",Web Development,Full-time,2026-02-17,Naukri,4.0,1310000.0
Senior Full Stack Developer,CMARIX Technolabs,"Surat, Gujarat, India",Surat,6-8 years,Not Disclosed,"Ruby on Rails, PostgreSQL, Redis, Sidekiq, React, AWS, Docker","We are looking for a passionate Senior Full Stack Developer with expertise in Ruby on Rails, PostgreSQL, Redis to strengthen our Surat-based engineering team. You will architect and implement robust solutions that scale. Strong understanding of software design patterns, distributed systems, and best practices in software development required.",Web Development,Full-time,2026-03-19,Naukri,6.0,
Software Engineer,DigiPrima Technologies,"Surat, Gujarat, India",Surat,10-15 years,44.9-59.5 LPA,"Rust, WebAssembly, Systems Programming, Linux, C++, Performance","We are looking for a passionate Software Engineer with expertise in Rust, WebAssembly, Systems Programming to strengthen our Surat-based engineering team. You will architect and implement robust solutions that scale. Strong understanding of software design patterns, distributed systems, and best practices in software development required.",Software Development,Full-time,2026-01-24,Naukri,10.0,5220000.0
SAP Consultant,DigiPrima Technologies,"Surat, Gujarat, India",Surat,3-5 years,9.9-14.6 LPA,"Oracle ERP, Oracle Fusion, PL/SQL, OAFWK, OAF, BI Publisher","Exciting opportunity for a talented SAP Consultant at our Surat office. Working with Oracle ERP, Oracle Fusion, PL/SQL, you will contribute to challenging projects across diverse industry verticals. We value innovation, ownership, and continuous learning. Strong analytical skills and attention to detail are essential for success in this role.",ERP / Enterprise Systems,Full-time,2026-02-08,Naukri,3.0,1225000.0
Product Owner,Kinjal Technosoft,"Surat, Gujarat, India",Surat,5-7 years,16.6-23.6 LPA,"Product Analytics, Mixpanel, Amplitude, SQL, A/B Testing, Growth","We are looking for a passionate Product Owner with expertise in Product Analytics, Mixpanel, Amplitude to strengthen our Surat-based engineering team. You will architect and implement robust solutions that scale. Strong understanding of software design patterns, distributed systems, and best practices in software development required.",Product Management,Full-time,2026-02-01,Naukri,5.0,2010000.0
Database Administrator,IndiaNIC Infotech,"Surat, Gujarat, India",Surat,3-5 years,9.7-13.7 LPA,"SQL Server, SSRS, SSIS, T-SQL, Database Administration, SSIS","Join our growing team as a Database Administrator based in Surat. You will be responsible for building and maintaining high-quality software using SQL Server, SSRS, SSIS. We offer a collaborative work environment, competitive compensation, and opportunities for professional growth. Experience with agile methodologies and CI/CD pipelines preferred.",Database Administration,Full-time,2026-02-02,Naukri,3.0,1170000.0
Cross-platform Developer,QSS Technosoft,"Surat, Gujarat, India",Surat,2-3 years,5.6-9.0 LPA,"React Native, JavaScript, Redux, Firebase, Expo, TypeScript","As a Cross-platform Developer at our Surat facility, you will work on cutting-edge projects using React Native, JavaScript, Redux. You will collaborate closely with product, design, and other engineering teams to deliver exceptional user experiences. We offer flexible work arrangements, stock options, and a culture that promotes work-life balance.",Mobile App Development,Full-time,2026-02-26,Naukri,2.0,730000.0
NOC Engineer,QSS Technosoft,"Surat, Gujarat, India",Surat,4-6 years,Not Disclosed,"System Administrator, Linux, Windows, Networking, Shell Scripting, VMware","We are seeking an experienced NOC Engineer to join our Surat technology team. You will design, develop, and maintain scalable solutions using System Administrator, Linux, Windows. The ideal candidate brings strong problem-solving skills, clean coding practices, and experience working in an agile environment. Excellent communication and cross-team collaboration skills required.",Technical Support / IT Operations,Full-time,2026-03-10,Naukri,4.0,
Cross-platform Developer,Brainvire Infotech,"Surat, Gujarat, India",Surat,3-5 years,8.7-13.9 LPA,"iOS, Swift, SwiftUI, Xcode, Core Data, ARKit, Combine","We are looking for a passionate Cross-platform Developer with expertise in iOS, Swift, SwiftUI to strengthen our Surat-based engineering team. You will architect and implement robust solutions that scale. Strong understanding of software design patterns, distributed systems, and best practices in software development required.",Mobile App Development,Full-time,2026-01-31,Naukri,3.0,1130000.0
React Developer,Nexmind Technologies,"Surat, Gujarat, India",Surat,2-4 years,8.7-14.1 LPA,"Nuxt.js, Vue.js, Node.js, Strapi, PostgreSQL, Docker","We are looking for a passionate React Developer with expertise in Nuxt.js, Vue.js, Node.js to strengthen our Surat-based engineering team. You will architect and implement robust solutions that scale. Strong understanding of software design patterns, distributed systems, and best practices in software development required.",Web Development,Contract,2026-02-21,Naukri,2.0,1139999.9999999998
