job_title,company_name,location,city,experience,salary,skills,job_description,job_domain,job_type,date_posted,source_portal,experience_years,salary_annual_inr
UI/UX Designer,Dev Technosys,"Surat, Gujarat, India",Surat,Fresher / 0-1 years,2.7-4.1 LPA,"Adobe Illustrator, Figma, Motion Design, Design Systems","Seeking a motivated UI/UX Designer to strengthen our Surat team. Experience with Adobe Illustrator, Figma, Motion Design is mandatory. Participate in sprint planning, code reviews, and technical documentation.",UI / UX Design,Full-time,2026-01-20,LinkedIn,0.0,340000.0
React Developer,CMARIX Technolabs,"Surat, Gujarat, India",Surat,4-6 years,12.5-22.0 LPA,"PHP, Laravel, MySQL, JavaScript, jQuery, Bootstrap","We are hiring a talented React Developer for our Surat development centre. You will leverage your expertise in PHP, Laravel, MySQL to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Web Development,Contract,2026-01-23,Naukri,4.0,1725000.0
Security Engineer,DigiPrima Technologies,"Surat, Gujarat, India",Surat,Fresher / 0-1 years,"₹8,655/month","Ethical Hacking, CEH, OSCP, Kali Linux, Penetration Testing","We are hiring a talented Security Engineer for our Surat development centre. You will leverage your expertise in Ethical Hacking, CEH, OSCP to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Cybersecurity,Internship,2026-01-12,Glassdoor,0.0,103860.0
React Developer,IndiaNIC Infotech,"Surat, Gujarat, India",Surat,2-4 years,7.0-11.4 LPA,"Django, Python, PostgreSQL, React, REST API","We are hiring a talented React Developer for our Surat development centre. You will leverage your expertise in Django, Python, PostgreSQL to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Web Development,Full-time,2026-03-23,Naukri,2.0,920000.0
Junior Software Developer,WebMob Technologies,"Surat, Gujarat, India",Surat,10+ years,44.7-62.0 LPA,"Go, Microservices, Docker, PostgreSQL, gRPC","Join our dynamic IT team as a Junior Software Developer. Responsibilities include designing, developing, and maintaining solutions using Go, Microservices, Docker. Be part of an innovative team solving real-world problems for enterprise clients.",Software Development,Full-time,2026-02-10,Glassdoor,10.0,5335000.0
MySQL DBA,ValueSoft Technologies,"Surat, Gujarat, India",Surat,3-5 years,11.0-14.8 LPA,"SQL Server, SSRS, SSIS, T-SQL, Database Administration","Join our dynamic IT team as a MySQL DBA. Responsibilities include designing, developing, and maintaining solutions using SQL Server, SSRS, SSIS. Be part of an innovative team solving real-world problems for enterprise clients.",Database Administration,Full-time,2026-02-02,Glassdoor,3.0,1290000.0
Technical Product Manager,Infosys BPO,"Surat, Gujarat, India",Surat,2-4 years,Not Disclosed,"Product Strategy, Market Research, OKRs, Confluence, Agile","We are hiring a talented Technical Product Manager for our Surat development centre. You will leverage your expertise in Product Strategy, Market Research, OKRs to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Product Management,Full-time,2026-03-05,Indeed,2.0,
Business Analyst,Arrant Technologies,"Surat, Gujarat, India",Surat,4-6 years,15.2-21.3 LPA,"Power BI, SQL, Excel, Python, Data Visualization","We are hiring a talented Business Analyst for our Surat development centre. You will leverage your expertise in Power BI, SQL, Excel to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Data Analytics,Contract,2026-01-14,Indeed,4.0,1825000.0
iOS Developer,Mobisoft Infotech,"Surat, Gujarat, India",Surat,Fresher / 0-1 years,3.7-4.7 LPA,"iOS, Swift, SwiftUI, Xcode, Core Data","Join our dynamic IT team as a iOS Developer. Responsibilities include designing, developing, and maintaining solutions using iOS, Swift, SwiftUI. Be part of an innovative team solving real-world problems for enterprise clients.",Mobile App Development,Full-time,2026-03-11,Naukri,0.0,420000.0
Deep Learning Engineer,Dev Technosys,"Surat, Gujarat, India",Surat,2-4 years,7.0-9.2 LPA,"Python, TensorFlow, PyTorch, scikit-learn, Keras, NLP","We are looking for a passionate Deep Learning Engineer to join our growing team in Surat. You will work with Python, TensorFlow, PyTorch and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Artificial Intelligence / Machine Learning,Full-time,2026-01-27,Indeed,2.0,810000.0
Java Full Stack Developer,CMARIX Technolabs,"Surat, Gujarat, India",Surat,2-4 years,8.6-10.9 LPA,"Next.js, React, Node.js, PostgreSQL, GraphQL, TypeScript","Seeking a motivated Java Full Stack Developer to strengthen our Surat team. Experience with Next.js, React, Node.js is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Web Development,Full-time,2026-01-08,LinkedIn,2.0,975000.0
Django Developer,Orion InfoSolutions,"Surat, Gujarat, India",Surat,10+ years,50.7-60.6 LPA,"PHP, Laravel, MySQL, JavaScript, jQuery, Bootstrap","We are looking for a passionate Django Developer to join our growing team in Surat. You will work with PHP, Laravel, MySQL and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Web Development,Part-time,2026-01-13,Indeed,10.0,5565000.000000001
Django Developer,DigiPrima Technologies,"Surat, Gujarat, India",Surat,Fresher / 0-1 years,"₹7,988/month","Vue.js, Laravel, PHP, MySQL, REST API, Docker","Join our dynamic IT team as a Django Developer. Responsibilities include designing, developing, and maintaining solutions using Vue.js, Laravel, PHP. Be part of an innovative team solving real-world problems for enterprise clients.",Web Development,Internship,2026-02-02,Indeed,0.0,95856.0
DevOps Engineer,ValueSoft Technologies,"Surat, Gujarat, India",Surat,5-8 years,16.2-28.8 LPA,"Docker, Kubernetes, Jenkins, AWS, Terraform, Ansible","Join our dynamic IT team as a DevOps Engineer. Responsibilities include designing, developing, and maintaining solutions using Docker, Kubernetes, Jenkins. Be part of an innovative team solving real-world problems for enterprise clients.",DevOps,Part-time,2026-03-22,Indeed,5.0,2250000.0
QA Lead,Arrant Technologies,"Surat, Gujarat, India",Surat,4-6 years,13.1-18.0 LPA,"Selenium, Python, TestNG, JUnit, Automation Testing","Join our dynamic IT team as a QA Lead. Responsibilities include designing, developing, and maintaining solutions using Selenium, Python, TestNG. Be part of an innovative team solving real-world problems for enterprise clients.",QA / Software Testing,Contract,2025-12-29,LinkedIn,4.0,1555000.0
Senior Data Scientist,WebMob Technologies,"Surat, Gujarat, India",Surat,5-8 years,22.4-29.6 LPA,"Python, R, Statistics, Pandas, NumPy, Matplotlib","Join our dynamic IT team as a Senior Data Scientist. Responsibilities include designing, developing, and maintaining solutions using Python, R, Statistics. Be part of an innovative team solving real-world problems for enterprise clients.",Data Science,Full-time,2026-02-14,Indeed,5.0,2600000.0
Junior Data Scientist,Dev Technosys,"Surat, Gujarat, India",Surat,1-3 years,5.9-7.6 LPA,"Python, R, Statistics, Pandas, NumPy, Matplotlib","We are hiring a talented Junior Data Scientist for our Surat development centre. You will leverage your expertise in Python, R, Statistics to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Data Science,Full-time,2026-02-01,LinkedIn,1.0,675000.0
Java Full Stack Developer,Dev Technosys,"Surat, Gujarat, India",Surat,5-8 years,Not Disclosed,"React, Node.js, JavaScript, HTML, CSS, MongoDB","We are hiring a talented Java Full Stack Developer for our Surat development centre. You will leverage your expertise in React, Node.js, JavaScript to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Web Development,Contract,2026-02-22,Indeed,5.0,
Tableau Developer,Softobiz Technologies,"Surat, Gujarat, India",Surat,3-5 years,11.6-13.2 LPA,"Power BI, DAX, SQL Server, Excel, Power Query","We are hiring a talented Tableau Developer for our Surat development centre. You will leverage your expertise in Power BI, DAX, SQL Server to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Data Analytics,Part-time,2026-03-06,Naukri,3.0,1239999.9999999998
Frontend Developer,Arrant Technologies,"Surat, Gujarat, India",Surat,1-3 years,4.3-6.9 LPA,"Vue.js, Laravel, PHP, MySQL, REST API, Docker","Seeking a motivated Frontend Developer to strengthen our Surat team. Experience with Vue.js, Laravel, PHP is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Web Development,Full-time,2025-12-24,Naukri,1.0,560000.0
SOC Analyst,WebMob Technologies,"Surat, Gujarat, India",Surat,Fresher / 0-1 years,"₹11,121/month","SOC Analyst, SIEM, Splunk, Incident Response, Threat Intelligence","Seeking a motivated SOC Analyst to strengthen our Surat team. Experience with SOC Analyst, SIEM, Splunk is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Cybersecurity,Internship,2026-02-16,Naukri,0.0,133452.0
Node.js Developer,Dev Technosys,"Surat, Gujarat, India",Surat,10+ years,52.2-58.9 LPA,"Angular, TypeScript, Spring Boot, Java, MySQL","We are looking for a passionate Node.js Developer to join our growing team in Surat. You will work with Angular, TypeScript, Spring Boot and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Web Development,Full-time,2025-12-31,LinkedIn,10.0,5555000.0
React Native Developer,Infowind Technologies,"Surat, Gujarat, India",Surat,1-3 years,Not Disclosed,"Android, Kotlin, Java, Retrofit, Room, Jetpack","Exciting opportunity for an experienced React Native Developer at our Surat office. The ideal candidate will have hands-on experience with Android, Kotlin, Java, excellent communication skills, and a track record of delivering projects on time.",Mobile App Development,Full-time,2026-02-09,Glassdoor,1.0,
Senior Software Engineer,Softvan Pvt Ltd,"Surat, Gujarat, India",Surat,3-5 years,11.1-15.2 LPA,"Python, Django, REST API, PostgreSQL, Docker","Join our dynamic IT team as a Senior Software Engineer. Responsibilities include designing, developing, and maintaining solutions using Python, Django, REST API. Be part of an innovative team solving real-world problems for enterprise clients.",Software Development,Full-time,2026-02-16,LinkedIn,3.0,1314999.9999999998
Site Reliability Engineer,Mobisoft Infotech,"Surat, Gujarat, India",Surat,4-6 years,12.7-18.8 LPA,"Docker, Kubernetes, Jenkins, AWS, Terraform, Ansible","We are looking for a passionate Site Reliability Engineer to join our growing team in Surat. You will work with Docker, Kubernetes, Jenkins and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",DevOps,Full-time,2026-01-07,LinkedIn,4.0,1575000.0
Android Developer,Infosys BPO,"Surat, Gujarat, India",Surat,2-4 years,8.2-10.4 LPA,"Android, Kotlin, Java, Retrofit, Room, Jetpack","We are looking for a passionate Android Developer to join our growing team in Surat. You will work with Android, Kotlin, Java and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Mobile App Development,Contract,2026-01-17,Glassdoor,2.0,930000.0
Test Analyst,Infosys BPO,"Surat, Gujarat, India",Surat,4-6 years,12.3-19.4 LPA,"Cypress, JavaScript, Postman, API Testing, JIRA","We are looking for a passionate Test Analyst to join our growing team in Surat. You will work with Cypress, JavaScript, Postman and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",QA / Software Testing,Part-time,2025-12-26,Glassdoor,4.0,1585000.0
Django Developer,Softvan Pvt Ltd,"Surat, Gujarat, India",Surat,5-8 years,17.9-27.4 LPA,"React, Node.js, JavaScript, HTML, CSS, MongoDB","Exciting opportunity for an experienced Django Developer at our Surat office. The ideal candidate will have hands-on experience with React, Node.js, JavaScript, excellent communication skills, and a track record of delivering projects on time.",Web Development,Full-time,2026-02-10,LinkedIn,5.0,2265000.0
Mobile App Developer,Dev Technosys,"Surat, Gujarat, India",Surat,7-10 years,31.8-41.0 LPA,"Android, Kotlin, Java, Retrofit, Room, Jetpack","We are looking for a passionate Mobile App Developer to join our growing team in Surat. You will work with Android, Kotlin, Java and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Mobile App Development,Part-time,2026-02-24,Naukri,0.0,3640000.0
Business Analyst,Softobiz Technologies,"Surat, Gujarat, India",Surat,Fresher / 0-1 years,"₹9,688/month","Tableau, SQL, Python, Google Analytics, Looker","We are looking for a passionate Business Analyst to join our growing team in Surat. You will work with Tableau, SQL, Python and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Data Analytics,Internship,2026-02-11,Glassdoor,0.0,116256.0
System Administrator,Arrant Technologies,"Surat, Gujarat, India",Surat,1-3 years,4.9-7.5 LPA,"Technical Support, Windows Server, Active Directory, Help Desk","We are looking for a passionate System Administrator to join our growing team in Surat. You will work with Technical Support, Windows Server, Active Directory and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Technical Support / IT Operations,Full-time,2026-03-07,Naukri,1.0,620000.0
